-71	-66	-245
-64	-66	-245
-75	-67	-246
-68	-65	-251
-67	-68	-255
-63	-72	-251
-63	-65	-249
-67	-68	-252
-67	-64	-257
-69	-71	-250
-67	-68	-252
-64	-64	-247
-68	-65	-246
-64	-62	-250
-65	-67	-253
-65	-63	-246
-62	-66	-252
-69	-68	-250
-67	-68	-247
-69	-71	-252
-65	-67	-249
-76	-62	-250
-68	-65	-249
-65	-67	-251
-70	-70	-244
-68	-70	-251
-71	-68	-247
-63	-65	-246
-69	-68	-247
-64	-66	-247
-67	-59	-252
-63	-70	-244
-65	-67	-253
-62	-66	-252
-65	-67	-253
-64	-75	-250
-69	-71	-252
-68	-67	-249
-64	-64	-245
-69	-64	-250
-65	-63	-246
-71	-66	-250
-68	-65	-256
-72	-58	-249
-70	-58	-251
-64	-66	-259
-69	-59	-252
-61	-63	-256
-71	-59	-257
-68	-65	-251
-65	-60	-258
-72	-60	-253
-68	-63	-249
-72	-60	-253
-65	-56	-249
-70	-65	-253
-73	-59	-252
-79	-56	-253
-78	-52	-252
-86	-51	-253
-97	-43	-255
-109	-42	-251
-110	-29	-247
-113	-27	-252
-124	-22	-247
-130	-12	-244
-129	-6	-252
-132	8	-244
-129	18	-252
-130	31	-253
-132	44	-253
-130	63	-249
-129	78	-243
-127	91	-235
-123	97	-229
-122	124	-223
-117	135	-214
-115	137	-209
-106	151	-206
-100	155	-205
-94	167	-194
-84	164	-193
-79	166	-191
-73	176	-194
-68	171	-188
-61	182	-191
-60	183	-197
-69	181	-182
-60	188	-187
-68	180	-184
-72	182	-184
-73	179	-178
-84	173	-174
-89	178	-164
-108	167	-163
-107	155	-155
-120	160	-144
-130	152	-131
-134	140	-113
-137	132	-109
-146	115	-97
-149	111	-90
-157	94	-86
-157	84	-84
-169	72	-83
-167	51	-90
-176	40	-102
-173	18	-113
-178	6	-125
-181	3	-133
-163	-28	-138
-166	-39	-156
-147	-55	-163
-146	-70	-160
-131	-82	-180
-113	-87	-175
-101	-98	-185
-85	-107	-178
-73	-107	-180
-60	-112	-185
-38	-115	-181
-30	-117	-178
-17	-111	-184
5	-106	-169
28	-106	-167
32	-107	-163
55	-98	-151
60	-84	-146
79	-74	-140
86	-70	-135
95	-56	-135
110	-57	-139
131	-50	-151
128	-40	-172
139	-35	-200
117	-45	-226
102	-24	-249
82	-14	-261
67	-18	-264
55	-16	-279
32	-25	-288
17	-17	-292
-1	-21	-294
-20	-11	-293
-30	-9	-293
-47	-1	-292
-72	5	-289
-86	12	-282
-102	14	-270
-122	22	-259
-141	34	-252
-152	50	-235
-159	68	-214
-163	74	-188
-163	95	-181
-158	111	-162
-151	120	-164
-144	132	-150
-127	149	-153
-114	157	-155
-100	164	-162
-91	173	-164
-76	176	-168
-60	181	-168
-46	186	-158
-32	181	-161
-18	179	-146
-3	187	-143
2	181	-149
5	171	-138
12	178	-138
13	169	-134
10	175	-145
1	180	-135
-3	182	-135
-9	186	-132
-25	179	-137
-38	182	-126
-55	183	-132
-75	178	-131
-91	166	-140
-106	158	-134
-123	152	-128
-131	137	-120
-143	126	-113
-154	112	-108
-164	89	-103
-164	71	-101
-171	59	-103
-174	31	-114
-173	16	-117
-175	-16	-127
-166	-25	-139
-165	-37	-150
-154	-59	-175
-142	-76	-179
-116	-83	-184
-110	-96	-192
-79	-102	-193
-61	-109	-191
-54	-113	-188
-45	-118	-179
-35	-118	-169
-33	-118	-160
-16	-121	-144
4	-119	-139
19	-111	-140
39	-112	-144
54	-97	-140
63	-81	-123
65	-72	-119
70	-56	-114
73	-45	-101
69	-36	-84
92	-25	-81
106	-20	-76
143	-4	-98
161	-2	-137
157	4	-170
141	2	-204
117	-9	-230
95	-10	-244
82	-19	-256
63	-21	-265
45	-26	-268
38	-28	-270
13	-27	-279
-10	-24	-285
-21	-17	-285
-53	-13	-288
-64	-13	-281
-87	-20	-267
-109	-24	-263
-127	-27	-250
-137	-17	-239
-143	-13	-218
-159	-13	-211
-161	-6	-199
-169	12	-191
-173	16	-185
-178	25	-170
-180	36	-156
-179	40	-140
-178	50	-127
-178	57	-113
-173	62	-96
-164	62	-76
-151	67	-63
