88	-58	-198
81	-46	-202
88	-56	-195
83	-56	-190
85	-49	-188
82	-54	-194
81	-53	-193
84	-48	-201
77	-52	-194
83	-53	-200
78	-53	-195
78	-51	-198
84	-52	-201
82	-54	-196
88	-51	-195
83	-51	-195
85	-51	-195
84	-52	-199
88	-49	-195
82	-50	-196
82	-52	-189
83	-51	-190
83	-53	-195
82	-50	-194
83	-53	-193
77	-54	-199
82	-48	-196
80	-54	-196
82	-54	-199
80	-52	-199
88	-56	-200
84	-59	-199
89	-50	-194
85	-53	-193
87	-50	-196
75	-57	-192
82	-52	-194
85	-58	-190
84	-54	-192
82	-50	-196
82	-52	-194
83	-53	-195
87	-52	-194
78	-53	-195
84	-57	-192
84	-52	-196
81	-53	-195
87	-52	-194
84	-52	-189
85	-56	-198
83	-51	-193
77	-43	-196
82	-50	-196
81	-49	-198
81	-56	-202
81	-51	-200
78	-53	-193
80	-52	-199
88	-56	-200
85	-49	-198
81	-53	-193
81	-53	-195
78	-51	-195
80	-61	-199
80	-57	-192
81	-53	-198
84	-50	-194
80	-52	-196
83	-51	-195
80	-48	-189
80	-57	-196
88	-53	-198
78	-53	-188
85	-53	-195
83	-46	-202
82	-54	-194
83	-51	-193
83	-49	-193
84	-48	-196
84	-52	-196
84	-48	-196
81	-51	-198
78	-53	-195
82	-54	-192
81	-53	-190
80	-54	-199
83	-53	-195
81	-46	-200
83	-56	-205
81	-56	-190
85	-56	-195
81	-56	-200
92	-53	-190
84	-50	-192
85	-53	-198
87	-54	-196
84	-54	-194
78	-51	-202
82	-50	-194
82	-54	-199
83	-56	-195
78	-53	-193
81	-51	-198
87	-52	-194
81	-53	-193
76	-53	-193
84	-57	-196
82	-48	-194
82	-57	-189
75	-52	-192
77	-50	-189
78	-56	-195
78	-53	-190
78	-49	-198
83	-53	-186
85	-51	-202
82	-50	-194
84	-54	-192
78	-49	-193
80	-48	-196
84	-50	-196
80	-50	-192
84	-50	-196
81	-53	-195
82	-54	-194
80	-54	-192
82	-54	-196
77	-52	-189
82	-45	-194
77	-50	-192
82	-52	-201
83	-51	-195
75	-59	-199
83	-51	-198
88	-58	-198
83	-56	-195
88	-58	-205
76	-69	-207
60	-65	-214
39	-71	-219
25	-60	-226
5	-59	-228
0	-43	-232
-19	-33	-234
-26	-28	-236
-25	-13	-232
-29	-3	-236
-25	10	-240
-12	11	-248
5	21	-256
29	19	-249
45	35	-252
64	29	-248
66	37	-240
80	28	-237
68	17	-240
62	9	-234
48	4	-231
11	0	-234
-24	-1	-229
-59	15	-217
-77	34	-198
-103	45	-174
-117	50	-157
-109	51	-148
-116	44	-146
-92	42	-189
-66	38	-217
-26	27	-241
19	23	-247
56	14	-242
90	15	-234
113	13	-212
148	2	-186
168	7	-115
171	43	-32
120	130	28
49	176	10
18	159	21
20	132	38
6	118	45
-9	112	44
-2	126	44
4	141	38
23	159	28
59	165	10
98	172	-4
135	158	-21
158	135	-52
172	110	-67
178	79	-82
185	43	-106
172	30	-127
156	14	-168
134	13	-188
110	-2	-206
88	-17	-214
62	-24	-214
29	-27	-220
-9	-20	-211
-44	-16	-208
-54	-14	-200
-65	-16	-196
-63	-14	-186
-57	-19	-195
-40	-19	-202
-22	-30	-210
8	-29	-218
26	-38	-216
52	-32	-208
78	-26	-205
100	-18	-199
122	-19	-174
148	0	-150
172	10	-98
160	4	-66
149	-2	-38
131	-16	-19
111	-24	-1
93	-20	15
71	-14	19
46	-21	26
19	-22	29
-8	-17	28
-17	-8	31
-24	6	31
-19	18	35
-16	33	49
8	55	46
39	57	62
62	54	43
95	45	33
131	39	15
160	27	-20
176	36	-61
185	47	-116
170	69	-156
148	91	-181
133	103	-204
91	115	-220
75	128	-225
61	142	-223
45	158	-223
38	172	-199
30	182	-195
23	198	-183
12	213	-153
4	218	-133
-15	214	-123
-33	207	-116
-51	201	-96
-60	188	-79
-69	190	-67
-75	180	-61
-75	175	-54
-74	176	-43
-60	188	-24
-30	190	-19
3	195	-12
39	203	-20
62	205	-34
90	209	-58
95	203	-106
114	188	-136
133	160	-165
150	118	-171
163	87	-170
157	47	-174
143	22	-178
131	-2	-187
120	-14	-178
126	-25	-170
127	-35	-138
135	-34	-105
132	-42	-80
121	-45	-52
103	-50	-24
63	-48	1
37	-44	16
0	-41	15
-29	-37	4
-52	-26	-6
-75	-24	-3
-80	-3	-13
-96	29	-1
-91	59	2
-68	98	21
-32	119	34
16	132	31
55	130	26
111	125	14
155	114	-15
177	101	-64
174	98	-109
165	112	-156
126	138	-192
73	153	-206
15	153	-213
-22	157	-207
-61	143	-200
-72	138	-189
-68	152	-176
-57	184	-162
-38	198	-121
-22	207	-94
-30	197	-98
-39	192	-100
-60	192	-86
-76	183	-55
-73	168	-32
