213	79	-190
215	75	-190
209	56	-210
200	46	-220
198	39	-230
186	45	-241
178	42	-259
158	47	-265
152	44	-273
132	32	-278
119	43	-284
105	47	-291
98	45	-298
99	57	-297
98	68	-301
98	72	-298
104	69	-297
110	70	-301
120	71	-290
133	65	-289
143	62	-290
152	53	-276
157	53	-271
165	52	-267
178	57	-256
176	61	-250
190	70	-243
195	75	-236
202	75	-234
204	86	-224
209	93	-210
212	103	-194
220	109	-181
212	123	-160
214	121	-148
213	134	-121
191	146	-98
180	160	-79
153	177	-63
133	202	-63
98	229	-92
66	240	-130
37	242	-170
9	236	-186
-11	219	-201
-27	194	-199
-41	185	-211
-61	170	-207
-47	156	-226
-49	156	-231
-32	157	-240
-31	168	-243
-17	175	-250
-2	185	-249
18	188	-265
34	188	-272
59	186	-265
83	180	-276
102	178	-278
126	165	-270
156	172	-253
168	162	-230
186	161	-200
197	154	-174
207	144	-151
217	126	-141
226	98	-129
221	78	-134
218	59	-145
222	40	-159
205	30	-182
195	13	-214
166	1	-232
128	-3	-255
93	-2	-268
62	6	-262
32	18	-270
13	45	-274
0	63	-274
-9	78	-271
-9	98	-268
0	107	-268
-2	114	-273
6	111	-289
12	107	-285
13	102	-291
29	88	-293
32	81	-298
48	77	-289
64	75	-298
83	76	-302
114	79	-301
128	79	-298
150	85	-280
172	97	-262
192	100	-248
205	107	-225
214	107	-199
213	111	-176
217	128	-151
212	135	-141
199	154	-114
186	165	-99
168	185	-93
152	198	-98
127	221	-91
102	233	-98
80	229	-104
57	238	-109
31	233	-127
14	233	-148
-10	220	-171
-23	210	-187
-48	185	-206
-52	173	-213
-58	154	-224
-58	138	-229
-56	131	-236
-42	136	-253
-28	140	-262
-13	148	-266
9	156	-262
26	173	-266
39	186	-267
58	196	-266
81	203	-259
106	208	-240
121	211	-224
141	210	-211
160	204	-186
168	203	-168
183	188	-138
179	184	-111
176	161	-85
171	148	-52
152	130	-33
144	111	-22
128	104	-8
105	111	0
83	114	0
63	107	0
55	104	2
35	101	0
24	94	1
21	87	-2
20	81	-3
27	56	-10
45	29	-10
66	9	-25
82	-3	-39
107	-19	-54
128	-33	-87
145	-38	-122
167	-35	-150
167	-19	-186
163	-10	-212
158	-3	-231
158	-1	-243
137	9	-258
119	15	-279
102	30	-285
93	48	-290
81	69	-297
68	84	-305
64	100	-298
60	107	-304
67	117	-297
76	119	-302
78	122	-305
88	119	-299
104	121	-299
110	125	-298
125	128	-280
140	143	-279
149	147	-270
155	153	-252
161	160	-240
169	177	-226
171	183	-201
171	189	-170
160	197	-142
159	194	-124
148	201	-100
132	212	-100
115	217	-91
90	226	-103
70	235	-117
47	237	-146
27	231	-176
4	225	-190
-4	212	-204
-27	196	-206
-42	195	-202
-59	180	-208
-64	173	-204
-67	170	-200
-78	157	-204
-66	162	-206
-56	156	-222
-48	162	-237
-35	161	-238
-16	162	-259
1	167	-259
10	169	-276
32	181	-274
63	178	-278
78	177	-277
98	175	-262
111	176	-264
128	190	-255
144	188	-234
148	205	-218
153	202	-193
163	197	-176
168	198	-148
168	189	-124
169	179	-97
175	176	-81
171	164	-72
176	163	-66
167	145	-56
178	126	-48
178	105	-43
189	82	-55
198	71	-76
211	52	-97
215	47	-126
220	43	-162
206	43	-190
188	36	-226
156	25	-253
115	28	-276
83	39	-290
56	53	-290
25	72	-291
8	85	-283
2	97	-277
-1	106	-274
-9	117	-268
-1	118	-272
-2	117	-276
1	110	-283
3	101	-283
4	88	-293
16	77	-296
28	76	-292
42	69	-297
49	73	-299
68	72	-301
76	85	-299
87	84	-305
104	82	-299
113	85	-299
133	84	-293
140	86	-291
153	88	-277
176	93	-265
183	100	-255
196	112	-242
196	126	-225
197	136	-217
191	151	-201
188	170	-181
168	189	-180
156	204	-174
137	220	-164
114	227	-174
98	227	-190
79	230	-211
57	222	-217
42	212	-232
21	210	-237
0	193	-246
-23	178	-235
-27	180	-225
-38	179	-219
-52	176	-201
-56	177	-186
-65	175	-183
-61	177	-178
-55	183	-184
-46	183	-184
-42	184	-193
-36	180	-211
-20	185	-235
-7	176	-254
2	168	-272
24	151	-280
47	144	-302
88	130	-295
115	135	-290
153	154	-265
172	154	-224
191	160	-196
211	143	-183
215	127	-181
220	109	-195
215	100	-205
203	87	-228
194	76	-244
166	62	-264
151	63	-274
134	51	-290
121	38	-284
101	38	-284
95	26	-288
81	32	-285
74	32	-295
63	23	-285
59	20	-286
49	10	-276
37	1	-261
32	-5	-260
9	0	-248
1	1	-252
-7	17	-244
-23	21	-240
-36	37	-240
-43	46	-235
-52	57	-228
-58	68	-226
-58	75	-217
-57	89	-218
-66	89	-213
-62	94	-220
-63	104	-226
-52	98	-232
-49	100	-243
-34	101	-256
-26	104	-265
-9	105	-280
4	90	-284
24	92	-292
39	79	-296
52	72	-293
71	77	-289
75	65	-301
89	54	-296
93	48	-292
104	42	-288
112	38	-289
115	35	-285
122	32	-278
126	34	-279
130	34	-277
138	32	-266
140	27	-265
145	30	-259
164	28	-254
181	31	-234
186	36	-224
202	40	-198
210	46	-180
220	65	-157
221	71	-127
15	93	-116
205	110	-105
207	130	-91
198	157	-91
180	178	-96
169	181	-94
160	200	-94
136	210	-96
115	226	-100
96	231	-116
76	246	-134
49	246	-146
28	235	-156
4	231	-174
-16	214	-184
-39	194	-211
-55	169	-211
-66	146	-211
-73	137	-211
-75	126	-204
-75	114	-211
-74	115	-210
-67	113	-210
-66	117	-216
-61	120	-222
-59	126	-220
-58	136	-229
-56	147	-214
-49	150	-214
-52	162	-211
-55	157	-196
-57	162	-192
-59	160	-196
-65	150	-181
-69	151	-175
-78	135	-158
-80	139	-156
-74	138	-147
-70	140	-147
-71	142	-165
-63	136	-183
-56	127	-217
-47	127	-241
-21	125	-265
0	122	-286
37	128	-299
84	150	-291
113	176	-266
143	192	-235
164	183	-211
181	181	-188
188	177	-181
198	160	-187
202	156	-176
206	138	-178
210	126	-175
217	107	-196
210	94	-204
199	81	-226
182	64	-247
157	62	-273
118	60	-278
88	62	-290
58	62	-292
37	87	-292
22	93	-291
11	104	-286
18	118	-282
28	121	-290
29	131	-284
36	131	-289
45	118	-289
43	106	-293
35	82	-295
39	75	-291
34	70	-296
28	71	-288
12	78	-283
-8	88	-272
-10	100	-267
-24	122	-260
-9	130	-256
-13	135	-268
-1	134	-270
11	136	-272
20	131	-286
40	121	-295
62	109	-301
88	89	-307
102	76	-295
130	52	-289
145	46	-268
167	52	-260
188	52	-246
203	64	-228
206	70	-210
214	76	-196
217	89	-184
221	98	-177
222	104	-171
223	114	-165
219	117	-158
223	121	-158
217	130	-146
215	145	-157
209	154	-164
197	163	-176
189	178	-187
175	194	-196
151	204	-198
127	212	-204
109	214	-223
94	204	-229
67	208	-242
51	201	-249
44	183	-259
33	173	-268
22	161	-274
25	154	-284
31	146	-285
35	142	-292
35	144	-290
48	145	-293
52	154	-293
56	155	-283
57	159	-284
58	171	-285
66	163	-284
75	175	-279
93	169	-276
90	173	-273
110	175	-270
119	170	-262
124	168	-265
135	170	-258
138	173	-249
15	179	-234
153	181	-236
150	185	-225
152	192	-216
151	197	-212
155	196	-208
151	197	-214
146	193	-217
144	190	-219
134	192	-228
126	184	-246
105	179	-258
83	171	-266
56	162	-273
29	156	-267
-12	154	-258
-40	136	-236
-65	136	-198
-74	136	-159
-74	145	-142
-69	151	-120
-55	169	-115
-42	181	-104
-33	193	-116
-32	201	-127
-28	202	-133
-13	208	-156
-12	220	-176
-15	225	-195
-7	217	-216
9	215	-241
21	212	-247
37	212	-261
59	202	-262
80	204	-253
96	206	-241
114	204	-236
127	198	-235
149	195	-226
158	181	-222
166	160	-240
163	150	-241
160	131	-253
159	114	-266
150	96	-278
138	92	-276
114	90	-286
103	100	-291
91	88	-293
75	93	-298
65	92	-297
52	93	-289
39	93	-291
33	94	-295
17	85	-285
17	85	-288
18	79	-289
5	87	-280
14	78	-290
12	80	-285
17	80	-285
22	68	-291
24	62	-292
36	54	-296
41	63	-298
39	52	-293
44	51	-295
45	47	-289
52	29	-289
58	14	-283
62	13	-274
64	-3	-279
82	-8	-267
86	-22	-252
94	-30	-236
110	-30	-229
117	-35	-222
135	-26	-210
145	-25	-220
146	-28	-210
157	-22	-196
169	-21	-193
171	-18	-175
179	-21	-164
182	-25	-144
178	-20	-134
181	-17	-109
175	-9	-100
172	-8	-94
178	-4	-86
176	-1	-73
174	9	-68
179	11	-58
179	31	-56
172	40	-44
179	59	-32
172	79	-37
175	94	-38
