-158	102	-133
-159	101	-128
-159	99	-137
-160	93	-143
-162	96	-164
-159	97	-187
-146	100	-204
-139	107	-228
-128	113	-240
-116	117	-260
-101	113	-273
-93	110	-272
-70	108	-288
-60	107	-297
-44	102	-297
-24	100	-313
-10	96	-306
6	89	-306
25	84	-306
43	82	-294
65	82	-285
77	73	-273
90	64	-271
97	58	-264
100	37	-266
97	20	-254
93	8	-266
77	-3	-268
55	-13	-281
38	-19	-285
14	-24	-296
-5	-19	-294
-45	-22	-291
-75	-22	-286
-99	-21	-273
-120	-15	-255
-145	-9	-236
-152	5	-217
-164	20	-204
-172	30	-191
-166	34	-203
-156	41	-210
-158	46	-230
-143	61	-253
-129	59	-267
-113	61	-277
-94	60	-297
-78	51	-299
-61	43	-310
-47	36	-310
-30	33	-318
-20	34	-317
-13	41	-317
0	43	-315
4	49	-309
12	54	-315
21	68	-310
28	72	-315
28	83	-300
35	97	-298
43	111	-294
44	130	-279
48	137	-265
52	154	-242
54	167	-223
43	178	-216
30	179	-210
10	184	-206
-24	194	-209
-51	178	-212
-80	163	-216
-110	154	-216
-129	137	-208
-144	131	-188
-161	119	-163
-161	110	-156
-168	97	-149
-161	90	-154
-162	91	-159
-166	86	-180
-156	86	-187
-158	87	-212
-146	89	-216
-139	100	-233
-128	100	-247
-114	111	-261
-108	118	-268
-88	121	-272
-81	124	-284
-58	122	-292
-38	115	-296
-17	116	-301
17	119	-286
46	124	-277
82	121	-251
111	105	-202
134	73	-164
134	15	-159
128	-13	-187
106	-30	-230
62	-29	-272
5	-29	-277
-45	-31	-281
-91	-35	-270
-124	-25	-238
-145	-29	-203
-155	-14	-174
-162	-3	-138
-162	8	-119
-163	18	-125
-162	33	-133
-161	45	-165
-154	43	-206
-154	27	-225
-142	15	-233
-131	0	-239
-125	-13	-246
-113	-20	-241
-111	-33	-246
-112	-16	-254
-120	-4	-258
-127	12	-258
-136	25	-255
-139	49	-257
-142	53	-249
-143	61	-258
-138	54	-255
-129	59	-265
-114	62	-283
-95	65	-288
-78	69	-304
-56	63	-315
-34	63	-310
-10	71	-318
12	70	-307
28	79	-307
29	89	-306
38	91	-297
40	116	-294
37	128	-281
45	138	-271
39	144	-258
35	161	-246
28	168	-236
23	177	-225
17	188	-210
1	186	-206
-6	195	-191
-31	184	-187
-56	182	-189
-78	176	-190
-111	157	-191
-126	145	-186
-142	134	-171
-146	127	-150
-149	118	-141
-151	113	-126
-149	111	-119
-147	103	-118
-143	101	-111
-151	102	-112
-152	110	-125
-153	113	-131
-144	127	-141
-141	141	-161
-130	147	-162
-118	164	-172
-103	167	-181
-88	177	-194
-79	179	-191
-67	180	-202
-60	187	-207
-46	183	-209
-38	195	-217
-30	192	-214
-18	199	-199
-5	194	-186
1	204	-177
11	196	-157
9	201	-138
12	197	-139
-2	199	-130
-11	195	-132
-24	196	-136
-39	194	-138
-51	189	-136
-63	188	-135
-75	186	-137
-77	186	-132
-83	185	-138
-88	182	-132
-88	182	-123
-86	177	-120
-79	184	-116
-67	176	-105
-54	177	-97
-39	187	-91
-22	184	-87
-1	180	-81
10	179	-87
29	176	-93
48	179	-109
60	173	-113
81	174	-141
84	169	-178
79	165	-212
68	140	-252
60	121	-265
34	116	-278
0	120	-287
-34	121	-286
-70	117	-281
-97	121	-262
-122	124	-241
-149	109	-226
-159	99	-208
-162	78	-200
-169	69	-195
-164	42	-200
-167	26	-195
-166	5	-191
-161	-4	-189
-156	-13	-194
-149	-19	-195
-141	-11	-213
-149	-1	-216
-144	13	-230
-138	25	-246
-137	53	-254
-133	62	-261
-121	75	-266
-113	88	-265
-105	96	-280
-96	93	-285
-79	88	-296
-69	93	-301
-35	89	-316
-14	84	-316
21	90	-310
35	90	-303
56	96	-294
62	99	-277
71	117	-265
78	135	-255
73	144	-241
76	155	-225
63	167	-212
59	178	-207
37	188	-199
21	186	-187
1	193	-194
-14	185	-188
-38	182	-184
-64	180	-188
-88	175	-187
-112	167	-176
-128	156	-167
-139	138	-162
-144	125	-155
-151	116	-155
