24	49	-308
33	44	-300
43	43	-309
48	32	-299
52	40	-305
57	25	-287
63	24	-284
69	13	-270
73	13	-266
70	1	-262
78	-3	-251
76	-17	-249
76	-21	-237
68	-32	-236
62	-33	-237
53	-38	-239
39	-49	-239
36	-51	-232
21	-52	-238
23	-51	-237
12	-48	-248
-4	-41	-255
-9	-34	-255
-16	-32	-267
-23	-30	-279
-32	-18	-279
-47	-3	-290
-48	17	-298
-49	22	-297
-57	44	-308
-52	52	-311
-51	72	-313
-57	106	-313
-66	133	-290
-57	148	-281
-74	161	-269
-72	179	-256
-79	192	-237
-98	186	-217
-105	186	-217
-118	182	-204
-122	178	-192
-126	183	-189
-111	182	-202
-94	191	-211
-98	167	-244
-106	152	-252
-97	150	-257
-81	152	-279
-77	142	-290
-52	140	-299
-45	140	-297
-31	140	-299
-22	142	-290
-8	144	-292
-10	156	-285
3	155	-288
5	159	-288
6	158	-282
19	161	-281
13	163	-278
19	171	-267
18	169	-263
5	182	-252
9	197	-244
13	202	-232
5	194	-238
-1	202	-229
-19	202	-225
-39	198	-236
-53	189	-236
-72	179	-242
-82	169	-244
-92	159	-252
-113	148	-250
-126	130	-251
-135	119	-249
-134	106	-245
-133	103	-254
-130	87	-266
-129	90	-272
-113	79	-284
-98	87	-297
-91	98	-297
-71	111	-293
-67	127	-296
-62	134	-296
-60	145	-291
-42	146	-287
-45	151	-292
-31	149	-287
-25	143	-291
-20	150	-293
-12	135	-290
-8	128	-299
-4	118	-303
-3	117	-302
-5	103	-299
-16	86	-315
-19	73	-311
-30	58	-308
-34	42	-310
-39	33	-315
-44	28	-313
-44	26	-303
-41	19	-308
-46	14	-313
-40	27	-306
-31	27	-314
-26	39	-316
-15	43	-319
-5	48	-323
8	58	-325
9	68	-326
18	84	-321
30	89	-321
34	94	-319
40	106	-315
40	106	-310
49	111	-296
53	126	-297
50	137	-285
55	140	-275
57	144	-268
54	145	-276
72	136	-262
83	117	-275
98	95	-267
106	82	-256
122	68	-242
121	60	-238
124	50	-232
126	51	-231
117	45	-234
117	48	-249
112	47	-255
97	50	-263
85	52	-280
71	59	-280
65	51	-293
58	49	-300
49	51	-305
34	41	-309
20	36	-314
5	42	-313
-12	39	-311
-23	28	-313
-39	14	-308
-54	9	-299
-62	1	-293
-78	-4	-279
-96	-24	-266
-94	-32	-250
-113	-34	-236
-113	-36	-221
-128	-33	-203
-137	-31	-196
-142	-17	-186
-137	-28	-184
-135	-24	-181
-129	-36	-178
-128	-35	-191
-123	-33	-189
-118	-41	-207
-105	-47	-208
-98	-40	-215
-98	-42	-227
-89	-49	-227
-85	-52	-223
-84	-51	-227
-75	-54	-227
-63	-58	-220
-59	-56	-229
-47	-63	-237
-32	-66	-228
-17	-70	-237
-7	-73	-233
-2	-73	-228
-2	-69	-231
-2	-71	-226
-11	-64	-228
-9	-64	-243
-22	-56	-244
-26	-51	-251
-37	-43	-267
-48	-23	-269
-66	-5	-285
-76	17	-288
-75	32	-290
-86	57	-297
-91	80	-299
-88	97	-288
-93	114	-280
-98	135	-270
-93	149	-266
-83	157	-269
-74	168	-260
-63	179	-263
-54	181	-256
-40	174	-263
-25	180	-262
-12	181	-275
9	169	-275
15	150	-281
27	146	-282
43	135	-282
46	119	-285
55	107	-290
67	94	-290
60	80	-297
53	66	-302
48	55	-304
40	47	-300
31	42	-310
27	45	-302
21	47	-305
20	59	-306
18	57	-309
6	68	-311
2	62	-316
0	62	-314
-3	66	-316
-12	68	-309
-20	76	-313
-23	81	-313
-33	80	-321
-35	84	-314
-34	90	-317
-42	94	-314
-34	99	-310
-39	109	-313
-35	110	-311
-31	117	-309
-27	120	-310
-29	128	-302
-18	132	-300
-18	141	-300
-17	146	-292
-10	163	-282
-5	174	-285
-5	183	-268
0	187	-257
4	197	-234
9	204	-222
12	214	-209
9	220	-191
8	217	-190
5	212	-187
11	220	-189
5	214	-195
-10	213	-189
-12	215	-191
-24	213	-184
-41	214	-190
-52	213	-186
-70	209	-184
-82	206	-191
-98	190	-191
-111	184	-183
-120	175	-187
-127	171	-197
-135	158	-205
-131	138	-219
-130	124	-239
-135	121	-249
-116	94	-263
-116	91	-270
-104	93	-284
-85	88	-300
-71	93	-310
-49	87	-311
-44	88	-317
-31	87	-316
-18	86	-317
-17	87	-321
-3	82	-314
-3	78	-314
-7	72	-317
-4	60	-315
-9	51	-317
-16	37	-305
-16	31	-315
-34	19	-305
-44	10	-300
-53	-7	-293
-72	-19	-275
-81	-16	-264
-106	-16	-257
-116	-12	-244
-125	-11	-231
-142	-8	-220
-155	8	-204
-164	21	-195
-164	35	-195
-170	57	-189
-165	64	-198
-172	59	-189
-165	66	-193
-160	62	-208
-160	62	-217
-162	56	-228
-152	51	-231
-142	43	-246
-141	24	-248
-134	5	-243
-123	0	-256
-119	-8	-251
-98	-21	-251
-82	-28	-263
-53	-32	-267
-32	-36	-279
0	-26	-282
25	-28	-278
42	-23	-276
48	-26	-263
64	-17	-266
68	-23	-260
70	-32	-245
68	-32	-248
56	-43	-245
56	-32	-245
40	-46	-257
18	-33	-273
-10	-24	-287
-29	-1	-299
-55	14	-298
-70	36	-299
-88	53	-286
-108	79	-276
-121	98	-263
-134	111	-248
-136	122	-231
-138	134	-221
-136	148	-209
-129	168	-204
-101	182	-192
-89	195	-201
-75	206	-203
-53	207	-209
-37	207	-214
-22	204	-232
-7	198	-240
6	186	-254
15	184	-260
32	174	-263
42	152	-269
47	148	-276
53	128	-290
49	120	-288
52	104	-284
46	105	-292
54	104	-296
41	103	-292
42	111	-296
