-16	70	-307
-25	70	-307
-25	65	-307
-22	70	-312
-24	62	-301
-27	68	-319
-28	69	-313
-22	70	-305
-24	67	-306
-20	65	-310
-20	61	-312
-22	74	-310
-21	62	-309
-19	64	-304
-17	62	-309
-21	62	-311
-18	59	-315
-20	68	-310
-24	67	-311
-17	69	-306
-21	71	-311
-20	56	-312
-19	55	-313
-24	55	-306
-19	49	-316
-29	52	-312
-25	48	-307
-26	44	-309
-24	35	-306
-18	36	-312
-27	32	-307
-25	27	-312
-29	30	-307
-27	27	-312
-22	18	-310
-18	21	-307
-9	16	-307
-5	11	-309
0	8	-304
5	5	-305
12	-6	-300
3	-9	-296
10	-6	-296
-1	-14	-299
-16	-6	-305
-26	-10	-297
-51	-5	-297
-66	3	-291
-76	6	-287
-86	10	-288
-97	7	-286
-95	12	-288
-94	11	-287
-75	12	-293
-68	5	-293
-56	7	-300
-35	4	-301
-18	7	-310
-1	-1	-304
25	2	-297
46	1	-291
61	2	-280
78	1	-270
97	11	-257
105	18	-243
121	23	-234
120	29	-230
130	52	-217
131	60	-209
130	70	-203
130	77	-194
128	88	-189
134	102	-181
131	102	-174
123	117	-170
120	120	-169
117	126	-168
113	140	-171
100	145	-171
96	153	-170
82	164	-170
62	173	-170
39	182	-172
13	196	-176
-18	195	-180
-50	188	-182
-78	185	-183
-109	175	-184
-128	160	-169
-144	145	-164
-153	131	-157
-160	120	-145
-159	112	-135
-161	108	-135
-158	98	-145
-164	102	-148
-158	107	-164
-149	109	-181
-153	111	-195
-146	111	-207
-136	115	-225
-117	118	-242
-108	122	-254
-92	120	-266
-78	127	-280
-47	130	-277
-25	137	-281
3	157	-281
29	154	-261
52	149	-249
80	144	-227
102	138	-209
119	121	-172
132	86	-156
131	58	-159
143	37	-164
130	16	-189
128	5	-201
121	10	-213
114	7	-227
102	15	-245
94	12	-262
76	14	-270
52	4	-287
35	1	-288
6	-7	-292
-19	-16	-290
-46	-19	-285
-72	-17	-279
-89	-7	-273
-110	-5	-268
-113	7	-255
-122	7	-253
-125	16	-253
-122	23	-255
-125	23	-260
-120	32	-270
-113	32	-272
-112	35	-280
-106	30	-279
-97	27	-284
-86	27	-281
-78	20	-297
-81	16	-293
-77	16	-300
-68	16	-291
-76	15	-297
-68	27	-298
-71	35	-304
-71	35	-299
-62	40	-294
-63	41	-305
-56	30	-315
-54	34	-307
-41	32	-317
-18	39	-312
-8	42	-313
-1	44	-320
11	49	-306
21	52	-310
26	54	-312
31	69	-301
35	72	-296
43	80	-299
42	94	-298
44	99	-291
44	115	-286
43	122	-275
43	134	-271
38	136	-264
32	148	-255
22	149	-249
17	159	-246
5	170	-241
-2	166	-236
-9	177	-227
-21	174	-228
-31	175	-222
-43	182	-220
-55	183	-202
-67	178	-202
-76	172	-197
-87	169	-200
-111	157	-196
-120	150	-199
-128	140	-195
-136	135	-199
-153	116	-193
-156	112	-208
-154	103	-213
-144	100	-216
-143	97	-239
-126	105	-240
-119	100	-254
-105	113	-264
-91	124	-277
-80	129	-275
-69	140	-273
-44	147	-266
-41	159	-262
-25	159	-258
-17	167	-252
0	174	-249
9	172	-245
11	178	-238
25	176	-223
40	169	-221
43	169	-204
59	178	-188
63	178	-176
69	166	-144
76	157	-118
87	139	-85
79	107	-55
65	75	-39
61	55	-25
50	51	-17
31	49	-13
19	50	-9
18	49	-8
-2	45	-19
0	42	-8
-1	40	-8
-1	29	-17
0	26	-13
6	15	-10
20	6	-22
32	-2	-30
48	-4	-33
59	-3	-34
72	-7	-48
78	-22	-61
92	-26	-78
102	-36	-103
109	-34	-119
122	-36	-143
117	-35	-163
111	-36	-181
103	-35	-206
89	-40	-220
71	-40	-243
52	-41	-261
38	-34	-278
7	-31	-284
-9	-26	-288
-34	-26	-284
-53	-16	-287
-56	-9	-284
-72	-6	-284
-88	5	-286
-86	21	-284
-88	23	-291
-96	31	-283
-95	52	-288
-86	52	-286
-84	59	-293
-80	69	-297
-77	79	-293
-74	84	-297
-75	81	-293
-78	93	-294
-79	90	-293
-78	93	-292
-74	87	-297
-84	83	-291
-79	83	-298
-74	89	-299
-59	92	-293
-44	109	-299
-24	122	-294
-17	134	-285
2	140	-266
12	153	-260
18	158	-245
18	167	-235
19	170	-225
7	173	-225
2	167	-226
-13	166	-229
-30	169	-233
-43	157	-236
-70	157	-232
-86	157	-236
-103	158	-219
-108	154	-212
-119	149	-204
-119	147	-197
-125	141	-194
-131	141	-191
-133	140	-188
-133	134	-197
-128	142	-200
-135	138	-202
-131	137	-208
-125	139	-217
-119	138	-226
-120	137	-241
-104	128	-251
-103	125	-254
-91	119	-265
-79	124	-274
-75	117	-286
-60	120	-280
-50	130	-288
-30	136	-285
-3	138	-275
13	142	-266
46	153	-258
70	147	-233
94	139	-222
107	121	-213
